trade_uid,motor_id,lado_norm,rotulo,ajuste_estrutura__mudanca_total_z,ajuste_estrutura__inicio_meio_z,ajuste_estrutura__meio_fim_z,ajuste_estrutura__volatilidade_z,ajuste_estrutura__nivel_final_z,ajuste_estrutura_compra__mudanca_total_z,ajuste_estrutura_compra__inicio_meio_z,ajuste_estrutura_compra__meio_fim_z,ajuste_estrutura_compra__volatilidade_z,ajuste_estrutura_compra__nivel_final_z,ajuste_estrutura_venda__mudanca_total_z,ajuste_estrutura_venda__inicio_meio_z,ajuste_estrutura_venda__meio_fim_z,ajuste_estrutura_venda__volatilidade_z,ajuste_estrutura_venda__nivel_final_z,confirmacoes_candidata__mudanca_total_z,confirmacoes_candidata__inicio_meio_z,confirmacoes_candidata__meio_fim_z,confirmacoes_candidata__volatilidade_z,confirmacoes_candidata__nivel_final_z,campanha_entradas__mudanca_total_z,campanha_entradas__inicio_meio_z,campanha_entradas__meio_fim_z,campanha_entradas__volatilidade_z,campanha_entradas__nivel_final_z,qtd_swings_confirmados__mudanca_total_z,qtd_swings_confirmados__inicio_meio_z,qtd_swings_confirmados__meio_fim_z,qtd_swings_confirmados__volatilidade_z,qtd_swings_confirmados__nivel_final_z,cluster
motor_operacional_c7_v3_1::20260727111945.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2110831935702664,-2.2110831935702664,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727112421.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9703687322875565,1.9703687322875565,0.0,0.0,1.9703687322875565,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727112649.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.3607176581680838,0.6744907594765952,1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047065262876636,0.0,-2.047065262876636,0.0,0.0,1.9703687322875565,0.0,1.9703687322875565,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727113118.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,1.2240558446864815,0.0,1.2240558446864815,0.0,1.2240558446864815,0.0,0.0,0.0,0.0,0.0,1.5533973986912908,1.5533973986912908,0.0,0.0,0.0,,,,,,0
motor_operacional_c7_v3_1::20260727113219.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727113607.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727113653.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,-2.3607176581680838,3.0352084176446783,0.0,0.6744907594765952,-0.5599227745979918,1.3998069364949794,-1.9597297110929712,0.0,0.0,0.6744907594765952,-2.3607176581680838,3.0352084176446783,0.0,0.6744907594765952,0.0,2.19848432637882,-2.19848432637882,0.0,0.0,-2.245768968720862,-1.122884484360431,-1.122884484360431,0.0,0.0,,,,,,0
motor_operacional_c7_v3_1::20260727114314.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.6744907594765952,-3.0352084176446783,2.3607176581680838,0.0,0.0,-2.313622222243592,-2.313622222243592,0.0,0.0,0.0,2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,0.0,1.991051409252336,-1.991051409252336,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727114708.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.9764587677548234,-0.9764587677548234,0.0,0.0,0.0,2.066211695163583,-2.066211695163583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9793046907496403,1.9793046907496403,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727114855.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,1.9950920171417517,0.0,1.9950920171417517,0.0,1.9950920171417517,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727114909.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,2.017828842548928,-2.017828842548928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727114949.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,1.9748417658131496,1.9748417658131496,0.0,0.0,1.9748417658131496,1.9748417658131496,1.9748417658131496,0.0,0.0,1.9748417658131496,,,,,,1.9748417658131496,1.9748417658131496,0.0,0.0,1.9748417658131496,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727115204.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6744907594765952,-0.6744907594765952,0.0,0.0,0.0,1.3489815189531904,0.6744907594765952,0.6744907594765952,0.0,0.6744907594765952,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727115352.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-0.6486271128114393,0.6486271128114393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9703687322875565,-1.9703687322875565,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727115706.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,-2.247599338489338,2.247599338489338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5883095645141951,0.0,1.5883095645141951,0.0,1.5883095645141951,0.0,-2.132152688088785,2.132152688088785,0.0,0.0,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727115853.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,-2.009592381171251,0.0,-2.009592381171251,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727120528.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,-0.6744907594765952,0.0,-0.6744907594765952,0.0,-0.6744907594765952,-1.1803588290840417,-0.8431134493457441,-0.3372453797382976,0.0,-0.3372453797382976,1.1803588290840417,1.1803588290840417,0.0,0.0,0.3372453797382976,-1.991051409252336,0.0,-1.991051409252336,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727120708.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,3.0352084176446783,-2.3607176581680838,0.0,-1.686226898691488,1.9340928799376689,0.0,1.9340928799376689,0.0,1.9340928799376689,-3.0352084176446783,0.0,-3.0352084176446783,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727120841.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,-2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396117549358718,-2.396117549358718,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727121041.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,2.3607176581680838,0.0,2.3607176581680838,0.0,1.686226898691488,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-2.3607176581680838,-1.991051409252336,0.0,-1.991051409252336,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727121108.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2110831935702664,0.0,2.2110831935702664,0.0,2.2110831935702664,,,,,,1
motor_operacional_c7_v3_1::20260727121201.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680838,0.0,2.3607176581680838,0.0,2.3607176581680838,-1.726022770231733,0.0,-1.726022770231733,0.0,-1.726022770231733,1.686226898691488,0.6744907594765952,1.011736139214893,0.0,1.011736139214893,0.0,0.0,0.0,0.0,0.0,-2.009592381171251,-2.009592381171251,0.0,0.0,0.0,,,,,,0
motor_operacional_c7_v3_1::20260727121334.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.686226898691488,1.686226898691488,0.0,0.0,0.0,-1.991051409252336,-1.991051409252336,0.0,0.0,0.0,1.686226898691488,1.686226898691488,0.0,0.0,0.0,-1.589815785397494,-1.589815785397494,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727121421.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.3607176581680838,-0.6744907594765952,-1.686226898691488,0.0,-1.686226898691488,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,-1.9436506316151,0.0,-1.9436506316151,0.0,-1.9436506316151,2.2870874995874626,0.0,2.2870874995874626,0.0,2.2870874995874626,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,1
motor_operacional_c7_v3_1::20260727121514.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.8431134493457441,-0.8431134493457441,0.0,0.0,1.451879034478061,0.0,1.451879034478061,0.0,1.451879034478061,-1.686226898691488,0.0,-1.686226898691488,0.0,-1.686226898691488,-1.9703687322875565,0.0,-1.9703687322875565,0.0,0.0,-2.297825058615212,-2.297825058615212,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727121628.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,-2.485250608738542,-1.242625304369271,-1.242625304369271,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727121715.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,1.95183285004911,1.95183285004911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6012817353502227,2.6012817353502227,0.0,0.0,-1.9950920171417523,-1.9950920171417523,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727121901.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,-1.686226898691488,0.0,-1.686226898691488,0.0,0.0,2.1291625896895083,0.0,2.1291625896895083,0.0,0.0,,,,,,1.3489815189531904,0.0,1.3489815189531904,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727122035.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,1.9748417658131496,1.9748417658131496,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727122829.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-2.3607176581680838,2.3607176581680838,0.0,0.0,-2.29906813420444,0.0,-2.29906813420444,0.0,-2.29906813420444,2.0030097834936016,0.0,2.0030097834936016,0.0,2.0030097834936016,0.0,1.991051409252336,-1.991051409252336,0.0,0.0,0.0,1.9793046907496403,-1.9793046907496403,0.0,-1.9793046907496403,,,,,,0
motor_operacional_c7_v3_1::20260727124417.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.6744907594765952,-0.6744907594765952,0.0,0.0,0.0,-1.9993261971294656,-1.9993261971294656,0.0,0.0,0.0,1.686226898691488,1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9793046907496403,0.0,1.9793046907496403,0.0,1.9793046907496403,,,,,,1
motor_operacional_c7_v3_1::20260727124638.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.3607176581680838,0.6744907594765952,1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107130750570548,-2.107130750570548,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727124738.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-1.9720265943665387,0.0,-1.9720265943665387,0.0,0.0,-2.485250608738542,-2.485250608738542,0.0,0.0,0.0,2.210438844673131,2.8419928002940256,-0.6315539556208946,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727125038.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,-2.3607176581680838,-2.3607176581680838,0.0,0.0,-0.6744907594765952,-1.991051409252336,-1.991051409252336,0.0,0.0,0.0,-1.991051409252336,-1.991051409252336,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727125632.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.991051409252336,0.0,1.991051409252336,0.0,1.991051409252336,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727125839.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,-2.7097338139856726,-2.7097338139856726,0.0,0.0,0.0,1.686226898691488,1.686226898691488,0.0,0.0,0.0,-2.100420126042015,-2.100420126042015,0.0,0.0,0.0,-2.6726124191242446,-2.6726124191242446,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727130412.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.9764587677548234,0.0,0.9764587677548234,0.0,0.9764587677548234,2.066211695163583,0.0,2.066211695163583,0.0,2.066211695163583,0.0,2.396117549358718,-2.396117549358718,0.0,0.0,0.0,1.4949579689272403,-1.4949579689272403,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727131105.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.7621669019272426,0.0,0.7621669019272426,0.0,0.7621669019272426,2.066211695163583,0.0,2.066211695163583,0.0,2.066211695163583,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727131311.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,-2.3607176581680838,2.3607176581680838,0.0,0.0,-2.168167598378548,0.0,-2.168167598378548,0.0,-2.168167598378548,2.052032823732949,0.0,2.052032823732949,0.0,2.052032823732949,-2.107130750570548,-2.107130750570548,0.0,0.0,0.0,-2.299068134204441,0.0,-2.299068134204441,0.0,-2.299068134204441,,,,,,0
motor_operacional_c7_v3_1::20260727131631.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.9993261971294656,0.5712360563227046,1.4280901408067614,0.0,1.9993261971294656,0.0,0.0,0.0,0.0,0.0,-1.5590564243498597,-1.5590564243498597,0.0,0.0,0.0,1.991051409252336,1.991051409252336,0.0,0.0,1.991051409252336,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727131916.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.732050807568877,0.0,1.732050807568877,0.0,1.732050807568877,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727131936.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.4560578417914234,0.0,1.4560578417914234,0.0,1.4560578417914234,2.19848432637882,0.0,2.19848432637882,0.0,2.19848432637882,0.0,0.0,0.0,0.0,0.0,-0.6744907594765952,0.6744907594765952,-1.3489815189531904,0.0,-0.6744907594765952,2.6012817353502227,0.0,2.6012817353502227,0.0,2.6012817353502227,,,,,,1
motor_operacional_c7_v3_1::20260727132303.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.3607176581680838,0.0,2.3607176581680838,0.0,1.686226898691488,0.0,-2.1152040780375403,2.1152040780375403,0.0,0.0,0.0,1.9027265478657105,-1.9027265478657105,0.0,0.0,-1.9793046907496403,-1.9793046907496403,0.0,0.0,-1.9793046907496403,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727132429.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,0.0,1.5590564243498597,-1.5590564243498597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727132602.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-0.6744907594765952,1.686226898691488,0.0,1.686226898691488,0.0,0.0,-2.231938577895493,-2.231938577895493,0.0,0.0,0.0,-1.96116135138184,0.0,-1.96116135138184,0.0,0.0,,,,,,0
motor_operacional_c7_v3_1::20260727132643.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680838,-0.6744907594765952,3.0352084176446783,0.0,2.3607176581680838,0.0,0.0,0.0,0.0,0.0,2.2912878474779204,0.0,2.2912878474779204,0.0,2.2912878474779204,-1.9720265943665385,0.0,-1.9720265943665385,0.0,-1.9720265943665385,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727133129.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.9758153136986647,0.0,-1.9758153136986647,0.0,0.0,-1.9758153136986647,0.0,-1.9758153136986647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19848432637882,0.0,2.19848432637882,0.0,2.19848432637882,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727133236.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727133329.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.948683298050514,0.948683298050514,0.0,0.0,0.0,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,0.948683298050514,0.948683298050514,0.0,0.0,0.0,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,,,,,,1
motor_operacional_c7_v3_1::20260727133622.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,-1.94392201308584,0.0,-1.94392201308584,0.0,-1.94392201308584,3.0352084176446783,0.6744907594765952,2.3607176581680838,0.0,2.3607176581680838,0.0,2.42771606859915,-2.42771606859915,0.0,0.0,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727133636.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.8036613463599127,0.8036613463599127,0.0,0.0,0.0,-2.3607176581680838,-2.3607176581680838,0.0,0.0,-0.6744907594765952,2.3607176581680838,2.3607176581680838,0.0,0.0,0.6744907594765952,-1.163548947765479,-1.163548947765479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727133842.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,-1.893714298978029,-1.893714298978029,0.0,0.0,0.0,1.686226898691488,1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.396117549358718,-2.396117549358718,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727134502.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.62775497259129,0.0,-1.62775497259129,0.0,-1.62775497259129,0.0,0.0,0.0,0.0,0.0,,,,,,1.5477995520213237,0.0,1.5477995520213237,0.0,1.5477995520213237,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727134622.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.403059863404513,0.0,-2.403059863404513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9436506316151,0.0,1.9436506316151,0.0,1.9436506316151,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727135524.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680838,1.686226898691488,0.6744907594765952,0.0,0.6744907594765952,2.3607176581680838,0.6744907594765952,1.686226898691488,0.0,1.686226898691488,-1.686226898691488,0.0,-1.686226898691488,0.0,-1.686226898691488,0.0,1.991051409252336,-1.991051409252336,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727140010.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.8973665961010275,1.8973665961010275,0.0,0.0,0.0,-1.8973665961010275,-1.8973665961010275,0.0,0.0,0.0,1.8973665961010275,1.8973665961010275,0.0,0.0,0.0,-1.8973665961010275,-1.8973665961010275,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727142041.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.047065262876636,-2.047065262876636,0.0,0.0,-2.047065262876636,-2.047065262876636,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727143025.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,-1.936379409462749,0.0,-1.936379409462749,0.0,-1.936379409462749,0.0,0.0,0.0,0.0,0.0,-2.047065262876636,0.0,-2.047065262876636,0.0,-2.047065262876636,2.297825058615212,0.0,2.297825058615212,0.0,2.297825058615212,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727143335.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.8181776545232021,0.0,-0.8181776545232021,0.0,-0.8181776545232021,-2.19848432637882,0.0,-2.19848432637882,0.0,-2.19848432637882,2.19848432637882,0.0,2.19848432637882,0.0,2.19848432637882,1.3646923906510644,0.0,1.3646923906510644,0.0,1.3646923906510644,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727143842.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,1.9436506316151,0.0,1.9436506316151,0.0,1.9436506316151,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727144138.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,2.2656083679674914,0.0,2.2656083679674914,0.0,2.2656083679674914,-2.071707219401358,0.0,-2.071707219401358,0.0,-2.071707219401358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727144307.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727145306.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727145556.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-0.6744907594765952,2.0412414523193148,0.0,2.0412414523193148,0.0,2.0412414523193148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727145657.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727150351.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9703687322875565,0.0,-1.9703687322875565,0.0,-1.9703687322875565,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727150539.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727151953.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447183341059974,0.0,1.447183341059974,0.0,1.447183341059974,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727152450.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727152955.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,3.0352084176446783,2.3607176581680838,0.6744907594765952,0.0,0.6744907594765952,2.1548819174186606,0.0,2.1548819174186606,0.0,2.1548819174186606,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727153346.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.3607176581680838,-3.0352084176446783,0.6744907594765952,0.0,0.0,-2.1239376429431984,-2.1239376429431984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727153559.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.6744907594765952,-0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2043875831929898,-1.2043875831929898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727154304.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727154856.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
